,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gldc,16.8987952109032,-0.108630064798991,0.706334731147847,-0.153794029952993,0.877772141241183,1
Gldn,1.8074193506512,-2.20293185403385,2.73091835760811,-0.806663387756234,0.419860443085025,1
Gle1,820.608903529955,0.0116245773334886,0.163756919759204,0.0709867854780241,0.943408272618413,1
Glg1,5181.9309385693,0.247612525628193,0.150609935198836,1.6440650167022,0.100162773176925,1
Gli1,23.1173212757927,0.568925082587751,0.601422652089586,0.945965504643155,0.344166180821099,1
Gli2,58.5844093835867,0.341698312717049,0.463373365144839,0.737414660443944,0.460870222776882,1
Gli3,77.5214361279534,0.122025539012951,0.337590440185962,0.361460291783537,0.717755383776806,1
Glipr1,16.6703185124811,-1.05588072209797,0.841707909234187,-1.25445027962093,0.209678387003442,1
Glipr2,127.003851792152,0.154643602058048,0.360060026970417,0.429493946771143,0.667563798113452,1
Glis1,4.06638506933438,1.08783384478788,1.6578258297653,0.656181020500741,0.511707659131412,1
Glis2,271.128572479896,0.0764426866306309,0.350516550558576,0.218085812235723,0.827362251558414,1
Glis3,27.0902166113779,0.0739766245853814,0.452654884377154,0.163428314017139,0.870181211202801,1
Glmn,63.8865203880893,0.138253969648117,0.380632101769055,0.36322204303199,0.716439022507366,1
Glmp,701.118445482983,0.140193318581674,0.250029707834192,0.560706644806562,0.574997536622992,1
Glns-ps1,51.3081924860147,0.633613321564003,0.545564734246686,1.16138980727721,0.245483412170867,1
Glo1,2029.17288661444,-0.11513367032035,0.17834814074625,-0.645555764352819,0.518567093100492,1
Glo1-ps,8.47254851374077,0.230497327723829,0.969766435199481,0.237683342460101,0.812126704269982,1
Glod4,885.1229489999,-0.2476708513087,0.211057390676709,-1.17347632563161,0.240604845216972,1
Glp1r,11.8497034161593,0.323738298327566,1.46064697894373,0.221640343624767,0.824593873813513,1
Glra4,1.37877628647517,0.515388485079457,3.23520715831979,0.159306177273397,0.87342765415218,1
Glrb,7.30654288190704,0.551742180086399,1.10306139799054,0.500191721958101,0.616940086615428,1
Glrp1,9.63866072016791,0.596742258242217,1.10846997105655,0.53834769892181,0.590337026724007,1
Glrx,547.230128755173,-0.380038197225323,0.237640725775473,-1.59921324926599,0.109773227375267,1
Glrx2,707.028371721925,-0.0317327342901683,0.216131843220522,-0.146821189406093,0.883273159204041,1
Glrx3,3462.56760126947,-0.206826236014505,0.182328634102457,-1.13435959761692,0.256643739266871,1
Glrx5,2291.63939252801,-0.0418112804368029,0.298812392509557,-0.139924854138925,0.888719363706915,1
Gls,2678.98275443793,-0.0535186643599554,0.152691591904282,-0.350501711931228,0.725962205603119,1
Gls2,16.3061801928937,0.537052941209106,0.713929162203794,0.752249620328301,0.451900958469907,1
Glt28d2,168.20696387203,-0.418491839726112,0.30057695884324,-1.39229514243761,0.163833041873955,1
Glt8d1,517.284630914326,-0.0653454377274643,0.239374076122424,-0.2729846054593,0.784865049366253,1
Glt8d2,65.0213186457858,-0.0568250805228645,0.439483792507429,-0.129299604426036,0.897120584429373,1
Gltp,473.016084841168,-0.341299192413193,0.336591615403357,-1.01398601983651,0.31058942320939,1
Gltpd2,1.86338095884744,-3.1895708103498,2.16227480934094,-1.47509964809791,0.140185755058425,1
Glud-ps,35.0861590316054,1.03316932681515,0.467872940022929,2.20822629059189,0.0272285025747332,1
Glud1,4658.32179556753,0.0365527841922343,0.136558873560506,0.267670516306937,0.788952946483982,1
Glul,16235.943436818,0.397631597907517,0.217661164758382,1.82683759111973,0.067724192011525,1
Glyctk,16.2679800409914,0.0284406124580016,0.574277781422947,0.0495241386277062,0.960501600955728,1
Glyr1,1596.41342040937,0.0769706643786841,0.127059873980704,0.605782628041746,0.54465910690694,1
Gm10010,20.3441831795634,-1.1724789274392,0.557290990464044,-2.10388997400245,0.0353880457615834,1
Gm10029,1.77399151069724,0.496421966725564,1.7337763970619,0.286324100135872,0.77462990121578,1
Gm10030,4.9241326603283,-0.176447366510422,1.39963472034916,-0.126066725800003,0.899679106254018,1
Gm10032,13.0511406884587,-0.410931296185662,1.07516439201367,-0.382203223282006,0.702310631174495,1
Gm10033,421.442511103829,-0.456164236654665,0.329602446107763,-1.38398316529946,0.166363609571066,1
Gm10036,35.6562259098374,-0.575751129335717,0.408286378145477,-1.41016492382357,0.158490990355579,1
Gm10037,9.15703899293465,-0.720205575482082,0.802009028132158,-0.898001830676903,0.369184573479812,1
Gm10039,3751.52736488685,-0.0947927349498223,0.238745027210029,-0.397045903144324,0.691333610956931,1
Gm10051,34.8537876938298,-0.0287342862159952,0.503186896531164,-0.0571045995316684,0.954461872507956,1
Gm10052,149.595641665836,0.0182629402585565,0.246088710848388,0.0742128324196394,0.940841035214853,1
Gm10053,1028.45845843616,-0.346521308548807,0.230056938186803,-1.50624150386387,0.132005188553433,1
Gm10054,1.39627908944779,2.39516097785093,2.37727821287371,1.00752236943929,0.313683813532902,1
Gm10059,9.90339692594525,-1.51418526528236,0.854347602898717,-1.77232927223636,0.0763399148429589,1
Gm10060,13.9977655375151,-0.608824956101939,0.881487690028162,-0.690678909063935,0.489767346361574,1
Gm10069,16.7631202690723,-0.509802249659975,0.59634329198568,-0.854880496705942,0.392617308749348,1
Gm10073,153.639382086107,-0.304486889995941,0.31248077488565,-0.974417994538596,0.329849038375504,1
Gm10074,16.0006925224521,-0.644291798709673,0.783274721573782,-0.822561715530843,0.410757277385506,1
Gm10075,2.1083754708843,-1.68204948925849,1.60686384613311,-1.04679030106148,0.295196304631812,1
Gm10076,84.9551125463963,-0.189473360970421,0.309087329074255,-0.613009150319784,0.539870289407607,1
Gm10080,11.1190908689811,1.81762351723744,0.786534025125246,2.31092801986285,0.0208368310739061,1
Gm10086,3.59308048292243,0.585332935743547,1.37744917721402,0.424939769413068,0.67088058242077,1
Gm10095,2.23274344473113,-1.25832174577815,1.55142553647756,-0.811074535124066,0.417322868598099,1
Gm10097,11.5648143849991,-0.310933797981612,0.801002188471512,-0.388180959374083,0.69788212277866,1
Gm10101,5.41591021293392,1.30244566889946,1.20441371308441,1.08139392199712,0.279521924154124,1
Gm10108,19.6483426745594,-0.302604399748134,0.714992987316692,-0.423227087700234,0.67212958533593,1
Gm10110,233.661218848526,-0.107166200983655,0.235852957939504,-0.45437717601635,0.649557377062834,1
Gm10118,2.57772749326133,0.362098772473785,1.51385231581593,0.239190288703046,0.810958032636227,1
Gm10120,3.62791362825765,0.0139871911396309,1.2664672263418,0.0110442582711225,0.99118813597911,1
Gm10123,78.3802301707767,-0.127134847841157,0.322801234953945,-0.393848703395748,0.693692744364308,1
Gm10125,22.2890208220169,-0.703679116023265,0.492417348052154,-1.4290299048293,0.152995638383397,1
Gm10129,2.84285374841342,-0.157130223589729,1.40747719264557,-0.111639623299599,0.91110915353641,1
Gm10130,27.3458419341024,0.0265892399390366,0.574178468231575,0.046308319468909,0.963064508447406,1
Gm10131,122.311836157573,-0.240069782317519,0.27290287233427,-0.879689467040363,0.379027556919712,1
Gm10132,28.7001310529151,-0.373370490249882,0.526907763213119,-0.708606925760676,0.478568437253531,1
Gm10134,22.6652143759297,1.1289020426559,0.589995660437163,1.91340736611424,0.0556959221273261,1
Gm10136,27.4075992326378,-0.717700950417628,0.48497081552369,-1.47988482490978,0.138903986132775,1
Gm10138,96.1707366319637,0.234439466649961,0.4071544637095,0.575799819346278,0.564750495663066,1
Gm10145,31.9214074131099,-1.07380447817962,0.489559006002589,-2.19341175427981,0.0282777262062722,1
Gm10146,92.8939997387254,-0.388761340310728,0.444320955289615,-0.874956122781398,0.381597780196584,1
Gm10154,23.2098940630198,-1.28118698504581,0.795500731871498,-1.6105415541626,0.107279681392304,1
Gm10155,4.84374412574091,1.99198529478635,1.35647377440812,1.4685026222903,0.141967744463608,1
Gm10156,12.0810311738392,0.628035880193945,0.942544462397012,0.666319632918715,0.505206819216568,1
Gm10157,30.2522367528566,-0.0416416672593021,0.464891039222276,-0.0895729617180085,0.928626571437944,1
Gm10163,39.6911510151726,-0.162415892860763,0.382275745878495,-0.42486580593158,0.670934502823503,1
Gm10167,19.2055137519465,0.725608161906219,0.629736046729228,1.15224174584723,0.249221747628401,1
Gm10171,21.4933117301418,0.0634956446031227,0.556154101376995,0.11416915643688,0.909103701603083,1
Gm10175,142.71025644504,-0.217700031915938,0.406521989601157,-0.535518465137707,0.59229139257911,1
Gm10177,107.577761506297,-0.40864847726448,0.415020664416662,-0.984646096692224,0.324797938576463,1
Gm10179,22.4631735760971,-0.257320921754671,0.509891188060646,-0.504658499264093,0.613798714393007,1
Gm10180,1.58487575737752,-1.2270751581217,1.87270666583978,-0.655241517801425,0.51231226735511,1
Gm10184,9.5187860916871,1.09290697961574,0.955310942290865,1.14403272404157,0.252610066042878,1
Gm10209,2.52374888597335,-1.52478013446759,1.97223802859082,-0.773121759322861,0.43945032465268,1
Gm10220,3.04522997180023,3.68247076353559,2.28890602671898,1.60883440409924,0.107652555844985,1
Gm10221,1759.60140979018,-0.267943933172614,0.234828963184608,-1.14101740066013,0.253862681944527,1
Gm10222,2633.2151781357,-0.0643631136223136,0.361168910020095,-0.178207790971633,0.858559791352076,1
Gm10224,2.30051031950739,-1.71098208836744,1.62653501449225,-1.05191838670719,0.292836995324695,1
Gm10226,9.14299219618312,0.0825582804820765,0.934666129522462,0.0883291668269363,0.929615057773038,1
Gm10231,11.7918255972734,-0.875055998553335,0.593603642637372,-1.47414189486014,0.140443390520113,1
Gm10232,55.3578633527951,-0.223190567937715,0.411025802741293,-0.543008654077599,0.587123843971189,1
Gm10233,3.64938912730883,0.409636100309978,1.91210516411241,0.214233039059924,0.830365332684105,1
Gm10240,45.7531121791286,0.19115982057352,0.369861858433334,0.516841129234676,0.605267066297813,1
Gm10241,21.6932107580931,0.0534043794248645,0.565245425465684,0.0944799851867295,0.924727880825137,1
Gm10243,13.7447886640865,-0.437826161607047,0.601584267553294,-0.727788582949039,0.466743014497318,1
Gm10244,1.90301169618446,-3.3985482707793,2.30891697041368,-1.47192311994241,0.141041639479325,1
Gm10247,2.62070888546697,-0.698409773466899,1.60006969202604,-0.436487096123018,0.662483359486709,1
Gm10250,2157.40208791758,-0.154115482085857,0.281896146587137,-0.546710141134259,0.584577885953481,1
Gm10254,41.0253739573005,0.338646951236418,0.487672753793458,0.694414335437415,0.487422406160173,1
Gm10257,4.45516137015397,-1.24175026244923,1.19665966197852,-1.03768038808642,0.299418878432105,1
Gm10259,4.86458622254165,-0.160977104443124,1.07631777242201,-0.149562804375962,0.881109555833384,1
Gm10263,12.4405143257805,-0.940331723797466,0.657725240635856,-1.42967255276443,0.152811021415089,1
Gm10268,3.12228696638908,1.47552010260824,1.66677134476792,0.885256461385649,0.376018326448034,1
Gm10269,19.2523016967556,0.239348359140938,0.570031725945764,0.419886031332423,0.674568712689204,1
Gm10273,15.8156348168756,-0.305156971546823,0.554084458284275,-0.550740896959541,0.581811305028528,1
Gm10275,549.685304130503,-0.203347069227474,0.263875815190032,-0.77061654582112,0.440934250994239,1
Gm10277,1.92433028672749,0.382189359152785,2.32217471304324,0.16458251698552,0.869272592970705,1
Gm10282,105.56287206807,-0.0988497683320382,0.406570776102207,-0.243130530137239,0.807904281041855,1
Gm10284,17.3144571760238,-0.0462535575407167,0.665899582309585,-0.0694602591283995,0.944623264838685,1
Gm10288,73.036949910769,0.0172699778918509,0.393086657391769,0.0439342764937423,0.9649567929784,1
Gm10290,2.74235299338984,-0.493623445324101,1.50766113114959,-0.32741007586215,0.743357746628869,1
