,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1700030K09Rik,117.640001869111,0.00859520053250786,0.293403364633941,0.0292948260604696,0.976629453338654,0.987939562887705
1700030M09Rik,1.91072733366996,-0.831519804778617,2.51349924218561,-0.33082158562959,0.740779255123007,NA
1700034H15Rik,4.44719972429303,-1.19069814003377,1.22167456281755,-0.974644292574663,0.329736734761095,NA
1700034I23Rik,2.70537802650813,1.44168463838471,2.15468705869157,0.669092354998489,0.503436566417716,NA
1700037C18Rik,32.3878756719073,0.512971526039898,0.589952513870468,0.869513247217942,0.384566465501871,0.58411696138479
1700037H04Rik,246.382338551271,0.37163692319601,0.283176017602753,1.31238840895542,0.189389115777964,0.376458764096762
1700040D17Rik,3.2317975036232,-2.99179146702047,1.58414820085893,-1.88858054151645,0.0589480563697662,NA
1700047K16Rik,3.39542976005306,-0.195895861542055,1.55958654527646,-0.125607560629045,0.900042577845183,NA
1700047M11Rik,4.21853002096572,1.24725155554767,1.60068376877455,0.779199227154368,0.435862365305164,NA
1700048M11Rik,2.48082476153482,1.20048243438544,1.49799136720465,0.80139476145688,0.422903146879969,NA
1700048O20Rik,3.02711099504925,-0.646976791593658,1.45015491922713,-0.446143224434579,0.655493791459845,NA
1700052K11Rik,69.6752319659613,-0.484890280381669,0.379842653987679,-1.27655563505355,0.201759173210264,0.391373841956991
1700055D18Rik,7.48556084997099,-0.625128181749819,1.14245723094933,-0.547178629374482,0.584256016653934,NA
1700056E22Rik,15.8753993295286,1.84331361225297,0.741466654003189,2.48603710268141,0.0129174497300291,NA
1700056N10Rik,2.52582513005082,0.284880386067252,1.74337505620093,0.163407400521176,0.870197676428767,NA
1700058P15Rik,4.28041410993113,1.22644857276016,1.11186591054785,1.10305438913569,0.270003546457151,NA
1700065D16Rik,1.43236089341403,0.925301043393002,3.30400163691873,0.280054656466795,0.779435572080155,NA
1700066B17Rik,4.63089855384216,-1.76167428246909,1.28671148843798,-1.36912920907212,0.170958889381605,NA
1700066B19Rik,3.1727829801292,2.915989243045,2.11930664692159,1.37591662220313,0.168847448379661,NA
1700066M21Rik,113.418219750051,-0.493190041271502,0.320764419461083,-1.53754597252436,0.124159666220592,0.28779997459805
1700067K01Rik,10.3432238973938,1.57411327872966,0.996913577005641,1.57898669958705,0.114339107819846,NA
1700071M16Rik,2.26839126240315,1.50758268703057,2.29425463077819,0.657112190951192,0.511108780722063,NA
1700073E17Rik,6.96345839950214,-1.21742421981504,3.78522190957245,-0.32162558732324,0.747736357115794,NA
1700081N11Rik,9.69030148980902,0.981216879140574,0.831728158560236,1.17973266750895,0.238106556827324,NA
1700084E18Rik,24.3014500813829,-0.0290243235735677,0.557283553969597,-0.0520817873896044,0.958463524826365,0.977200835936984
1700086O06Rik,13.5513921962299,-0.352088128306593,0.737670004959278,-0.477297607249233,0.633150214571172,NA
1700087I21Rik,20.6501851741099,-1.10184404195545,0.511913825355669,-2.15240141480825,0.031365752375476,0.114778216438971
1700088E04Rik,7.98580781129665,-0.742030116984639,0.823210495464892,-0.901385637176057,0.36738331530268,NA
1700092K14Rik,1.68873835880555,-2.07814498195389,2.74137735117204,-0.758066006879866,0.448411468513033,NA
1700094D03Rik,20.5371938787725,-0.14102904967089,0.677162202627611,-0.208264798483511,0.835022215728442,NA
1700095J03Rik,1.51717400034994,-1.89007251135695,2.37944915689345,-0.79433195951309,0.427002203152035,NA
1700096K18Rik,74.4334414454316,-0.4530981661631,0.350788205500819,-1.29165735637039,0.19647583148844,0.385835838093999
1700101I11Rik,30.2590601872132,-0.737919248250302,0.415576943413714,-1.77565011713292,0.0757906040262583,0.208806978050459
1700102H20Rik,6.51799943906188,-1.66943135104067,1.27168448388145,-1.31277166010961,0.189259902286685,NA
1700102P08Rik,14.0015187086613,-1.16389720437348,0.738022269916279,-1.57704889380304,0.11478427521038,NA
1700108F19Rik,5.83068395621483,1.46107601370248,1.18875531853099,1.22908052727622,0.219041615298294,NA
1700109H08Rik,18.0725908543813,0.105971592545556,0.608765359799153,0.174076252598404,0.861805535928732,NA
1700109K24Rik,6.22346898708173,0.421149278507116,1.06967189936765,0.393718184759349,0.693789114077192,NA
1700110C19Rik,2.67300988451388,4.06031417943479,1.83579570337857,2.21174620463609,0.026984206015454,NA
1700112J16Rik,7.20621352383014,0.425133027830934,0.850138567332303,0.50007498091162,0.617022282083389,NA
1700113A16Rik,4.93229705210974,-0.82232244792411,1.38249813341921,-0.594809083676906,0.551971094950378,NA
1700113H08Rik,6.40095551895656,0.357019477754788,0.903532376428602,0.395137448384507,0.69274145304762,NA
1700119I11Rik,15.9184111902947,0.650941365472309,0.767931092724457,0.847655957206925,0.396629601139108,NA
1700120C14Rik,127.757320415987,-1.25806555729947,0.312375087083626,-4.02741962889849,5.63923346176372e-05,0.00166025045239905
1700123M08Rik,79.1890062013766,0.110519696322609,0.36274012594068,0.304680095801374,0.760609810535314,0.863849426577552
1700123O20Rik,242.230579510908,-0.743258299001135,0.245865784701962,-3.02302453308869,0.00250261953874094,0.0208638153614131
1810006J02Rik,4.68546189319278,-1.135694009709,1.21016483767022,-0.938462244445487,0.348006911043094,NA
1810010H24Rik,24.7438119247182,-0.88857396501175,0.613736429396933,-1.4478103668783,0.147670092653226,0.321536564935736
1810012K08Rik,13.5910781218014,0.16117041344749,0.730373192278604,0.22066857758658,0.82535049978353,NA
1810013D15Rik,4.39732641204354,-0.18090904150438,1.13618213010205,-0.15922538888033,0.873491301595557,NA
1810013L24Rik,2307.59864872508,0.377164877352101,0.179944004454645,2.09601247063037,0.0360810847080451,0.126283796478158
1810014B01Rik,238.381564608415,0.0046549361991488,0.225993152509521,0.0205976869097956,0.983566585654256,0.991990765933423
1810019D21Rik,6.7355940247766,0.286159849005338,1.22826160418298,0.232979560731027,0.815777277260018,NA
1810021B22Rik,44.599278771663,0.449039426164467,0.528346845999184,0.849895158009821,0.39538337781999,0.594567007009329
1810024B03Rik,17.7860805640706,-0.99901223613794,0.619879079677322,-1.61162437786733,0.107043702582228,NA
1810026B05Rik,391.670813859535,-0.367701229419735,0.188524269273145,-1.95041853676138,0.0511262542454492,0.158987059173832
1810030O07Rik,506.705558816648,-0.151170752763471,0.199775287941844,-0.756703966345818,0.449227238023477,0.641805463612092
1810034E14Rik,200.385995121025,-0.449966562361811,0.301467102774959,-1.49258926834781,0.135544734210027,0.303919141490944
1810037I17Rik,953.434568403367,-0.462822549123727,0.164826384888728,-2.80793969628208,0.004985956245587,0.0338272622342109
1810041H14Rik,4.85499536971187,0.358187743692077,1.28912195326494,0.277854040717326,0.781124405327468,NA
1810044D09Rik,49.3583332954312,-0.288374081790256,0.449235009437883,-0.641922547735297,0.520923473355179,0.700098194150208
1810055G02Rik,153.714797758646,-0.316376275124253,0.259418149523276,-1.21956106658554,0.222631313101212,0.415464936112396
1810058I24Rik,1713.72133691972,-0.45006952781447,0.158538202140789,-2.83887114737677,0.00452734346823361,0.0316427729667233
1810059H22Rik,22.623694498856,0.225425587809864,0.489336506146867,0.460676007161024,0.645031071159856,0.790648725098842
1810062G17Rik,4.20406582315499,-2.9660177429265,1.44030519901667,-2.05929808831592,0.0394656915096204,NA
1810062O18Rik,4.33914095920164,0.364410560479345,1.38139637779362,0.263798694087634,0.79193504090818,NA
1810073O08Rik,9.8282833439074,-0.86691214131161,0.719248661904971,-1.20530240406085,0.228086581883661,NA
2010001A14Rik,32.9721974045701,-0.665637065725085,0.460732022350178,-1.44473801132748,0.148531488704446,0.322557892825421
2010001K21Rik,48.8285776600666,1.45804572490983,0.591007121266685,2.4670527180533,0.0136230299298414,0.0660791909695964
2010007H06Rik,22.2878228139449,-0.0656399580765122,0.584430930235347,-0.112314312403143,0.91057419394959,0.951344574974205
2010016I18Rik,2.68112802292134,-2.02155177279641,2.16381975593278,-0.934251463068356,0.350174194907718,NA
2010204K13Rik,10.4770576597232,-0.905797360853917,1.17697162510056,-0.769599998450707,0.441537205946498,NA
2010300C02Rik,47.4072203002462,0.308227327281984,0.46255679763553,0.666355632124664,0.505183814423044,0.687405441631386
2010315B03Rik,220.47484501192,-0.395064933604939,0.258139079880078,-1.5304344223605,0.125909234013082,0.290073136664095
2010320M18Rik,167.402299419899,-0.224933584445082,0.219316010054628,-1.02561406433144,0.305073535409114,0.506257564710971
2010320O07Rik,3.16911086462352,-2.20087153856879,1.80005207812883,-1.22267103563837,0.22145397103045,NA
2200002D01Rik,25.0818956035303,-1.04098602907014,0.985370176889344,-1.05644158254959,0.290766516677621,0.491675579668999
2210016F16Rik,798.167166124756,-0.365862792869581,0.153477318141203,-2.38382320788911,0.0171338313821701,0.0775220768231697
2210016L21Rik,382.197205649757,0.149362989414968,0.193460628886448,0.772058843572958,0.44007957668246,0.63377396034877
2210039B01Rik,2.37186541465367,3.00160442426634,1.96984853026743,1.52377422839656,0.127565119506131,NA
2210406H18Rik,3.41235295055905,-2.77598745612858,1.88329345799175,-1.47400684919744,0.140479747055724,NA
2210406O10Rik,6.6134643702365,-1.61136408637812,1.14806831700816,-1.4035437286322,0.160454761709624,NA
2210407C18Rik,147.596362198005,0.0313292116026395,0.53275631722082,0.0588058941582742,0.953106713728146,0.973992232172716
2210408F21Rik,445.088809746151,-0.85037221640099,0.276359149053991,-3.07705469246056,0.00209056939325105,0.0185611047364408
2210408I21Rik,107.741897750911,-0.476116342044117,0.29643774647445,-1.6061258989673,0.108246250454994,0.263530315780484
2210411M09Rik,1.46287621987785,4.57228554988737,2.41637736459533,1.89220674588345,0.0584634399239923,NA
2210412B16Rik,1.43033446639472,-0.152005702916789,2.50706465515199,-0.060630946475361,0.951653127130822,NA
2210418O10Rik,5.8718928463903,-0.229161266954003,1.11124341197033,-0.206220585414028,0.836618608589644,NA
2300009A05Rik,55.5068636476488,-0.486423497118674,0.325781308030934,-1.4930982383817,0.135411473615712,0.303769885976866
2310001H17Rik,51.8568465732866,-0.431093046540186,0.444124128500934,-0.970658919152327,0.331718155343465,0.533623366448447
2310001K24Rik,10.9077546446539,1.95289709014142,0.802205900946892,2.43440878188044,0.0149161389500454,NA
2310002F09Rik,3.99772007039575,-1.31111797287618,1.68394504686739,-0.778599025731407,0.436215953173327,NA
2310002L09Rik,1944.37564444267,-0.671959427391563,0.280075129773961,-2.39921133994967,0.0164304286391371,0.0753626642917656
2310009B15Rik,88.9024834041543,-0.0615089654078375,0.277961068398338,-0.221286260562543,0.824869547306764,0.902258845212906
2310010J17Rik,58.572667763725,0.438244507860483,0.344270923351787,1.27296404701791,0.203030800119547,0.392806340846845
2310011J03Rik,507.248690538394,0.292119926023992,0.394962299825603,0.739614707917637,0.459533814632994,0.6502091791597
2310014F06Rik,44.100850571766,0.206589856273583,0.373654352976796,0.552890270453808,0.580338550176535,0.744157840616759
2310015A10Rik,357.840562693719,-0.115400015063769,0.275249349173049,-0.419256268581464,0.675028853163368,0.809543705885277
2310015A16Rik,150.374295187446,-0.636326146879083,0.341443039081936,-1.86363777861755,0.0623725886061306,0.18255480570963
2310015D24Rik,37.9540263804075,-0.455003483753974,0.658872026017518,-0.690579453652318,0.489829863062342,0.67493492131677
2310015K22Rik,15.3362733810317,1.54686316801317,0.868184500320534,1.78172170482434,0.0747946255975794,NA
2310016D03Rik,13.8074485806623,-1.20582371609713,0.819208813689167,-1.47193694201959,0.141037906574333,NA
2310016D23Rik,2.50957358000645,-1.54945864371304,1.68029048375266,-0.922137367732138,0.356456927693473,NA
2310016G11Rik,50.6875674765567,0.533342946243078,0.413132560603356,1.29097291548301,0.196713069416261,0.385913478895016
2310020H05Rik,67.1854004103873,0.211627664433286,0.443516930064025,0.477158029576765,0.633249595147917,0.781990281798567
2310022A10Rik,1402.98770013741,0.0808442425827795,0.15473511788394,0.522468614031221,0.601344093694838,0.759967230507424
2310022B05Rik,2404.90893604944,-0.150516929723586,0.246849919363372,-0.609750775336573,0.54202691384868,0.714682596818331
2310026L22Rik,7.8519623826977,-0.726651486620068,0.910279271129193,-0.798273134044526,0.424712005050946,NA
2310030G06Rik,84.3735966158789,-1.00532191762006,0.275348928872234,-3.65108345159586,0.000261136365140652,0.00483997508742642
2310033P09Rik,142.135743174302,0.267698538940929,0.297159228763448,0.900858910069485,0.367663340771542,0.568619342196079
2310034G01Rik,13.873784342506,0.582443247112915,0.724337027603981,0.804105305840247,0.42133616057384,NA
2310039H08Rik,196.348090628121,-0.233809821407591,0.25446941271613,-0.918813066419163,0.358193356831472,0.559626222099956
2310039L15Rik,116.195864073724,0.189165318887664,0.34277969390046,0.551856840570598,0.58104644029152,0.744584375037949
2310040G07Rik,71.9688312499711,1.83928612601543,0.420054632010288,4.37868311846252,1.1939859259804e-05,0.000629908250679391
2310040G24Rik,220.079047176117,-0.841753730485116,0.402152154348329,-2.0931225193836,0.0363382189374221,0.126761660342337
2310043P16Rik,5.19437217638836,0.774868255888429,1.01884443902807,0.760536374549603,0.446934035126133,NA
2310047D07Rik,6.956768715394,-1.22611476956492,1.06639670506219,-1.14977359152044,0.250237134849457,NA
2310057M21Rik,370.579329585997,-0.658451712035739,0.211490198601614,-3.11339114715226,0.00184950720829466,0.0171682516943874
2310058D17Rik,21.6369427170977,-0.917161048235888,0.526715040694128,-1.74128509227155,0.0816336180139375,0.219057689815876
2310061I04Rik,1853.38134934476,0.151778520177092,0.204540810020842,0.742045170162502,0.458059968353246,0.648962531101944
2310065F04Rik,6.45388923788975,-7.34643152180532,4.25065189245918,-1.72830702387984,NA,NA
2310068J16Rik,5.57721853174752,-0.402626570906514,0.992381263844043,-0.405717626456306,0.684950089506313,NA
2310069B03Rik,19.8108229074682,-0.370423753469501,0.633760361386689,-0.58448551856257,0.558893705447717,NA
2310075C17Rik,11.0784976332801,-1.38074548869973,1.13453354352095,-1.21701601207372,0.22359812373087,NA
2410002F23Rik,174.573953326642,-0.118642444376235,0.262723690505436,-0.451586395379825,0.651566972637259,0.79448608906974
2410004B18Rik,517.401963625406,0.0891653054353547,0.199606905489406,0.446704512635647,0.655088423173601,0.796505447076355
2410004P03Rik,5.75909812949119,0.596662335475993,0.956515641918485,0.623787326968608,0.532767263507469,NA
2410006H16Rik,120.643955407912,-0.360969396056669,0.316443224832676,-1.14070824631349,0.253991353787895,0.452482119707665
2410018L13Rik,4.56001152338798,-0.687374396821638,1.14291052409194,-0.601424505534036,0.547557280834483,NA
2410022M11Rik,90.2440016429686,0.478830373072531,0.466935923357081,1.02547340892072,0.305139866031926,0.506306148082603
2410080I02Rik,4.74198493638958,2.49351141191696,1.64831272652658,1.51276597686134,0.130339113942205,NA
2410131K14Rik,754.644819429707,-0.0428558925236541,0.180555716452353,-0.237355500926293,0.812381008490346,0.895841667340174
2410137M14Rik,11.3147505472063,0.861348472803827,1.03588252843104,0.831511729528287,0.405684604785919,NA
2500002B13Rik,133.89005049601,-0.638452979561142,0.319135702578345,-2.00056895672588,0.0454388617943673,0.147139032119748
2500004C02Rik,47.8002169512437,-0.0398721633814403,0.387824655100701,-0.102809769459054,0.918113951448198,0.955017435489355
2510002D24Rik,287.596499986063,-0.257717244525981,0.172235639964779,-1.49630613372867,0.134573897444757,0.302387392646794
2510009E07Rik,809.426341607277,0.0772986359094552,0.172558123924021,0.447957094987254,0.654184161526067,0.796016159837299
2510016D11Rik,8.72349709688054,-1.26855116748845,1.02066115687079,-1.24287199424505,0.213915007279172,NA
2510017J16Rik,2.87652597488976,-3.16574820734004,1.67044148352156,-1.89515660295153,0.0580716575804106,NA
2510039O18Rik,1424.68478444166,0.421688387338243,0.279494054720804,1.50875619790725,0.131361098202753,0.297221070680977
2510046G10Rik,6.20920686213908,-1.37698679837746,0.997044186988008,-1.38106898003912,0.167257752251048,NA
2610001J05Rik,705.514465795084,-0.942105381266841,0.254193978438136,-3.7062458641054,0.00021035410437885,0.0042384510123056
2610002M06Rik,347.416112383388,-0.511309187008738,0.309424884000323,-1.65245012100644,0.0984428252683825,0.248870629845455
2610005L07Rik,109.88113355598,0.52976793126331,0.316741140754432,1.6725580074678,0.0944143394388761,0.241768653315743
2610008E11Rik,581.683126707269,-0.370102111429482,0.326468903634259,-1.13365195676984,0.256940569624391,0.455834321390247
2610020C07Rik,5.76776810604521,-1.45241686540346,1.19989220184806,-1.21045612528064,0.226103916650347,NA
2610021A01Rik,193.750273961831,-0.0859349005912062,0.336971602694177,-0.255021194379983,0.798706729573282,0.886918224533874
2610027K06Rik,4.62474926463378,0.562656897944862,1.32721646575845,0.423937550852585,0.671611357634299,NA
2610028D06Rik,1.40823397463887,3.15960836611797,2.27362016738244,1.38968171176786,0.164625550651366,NA
2610028H24Rik,17.5286460047596,1.42360908805927,1.09699302499221,1.29773759324438,0.194377520839398,NA
2610035D17Rik,174.880088630614,0.135474743235174,0.414728164306165,0.326659134572694,0.743925711904321,0.8541009606899
